DATE,MOTOR COIL,FRONT IN,REAR_IN,FRONT OUT,REAR OUT,MACHINE TEMP,VIBRATION,VIB-X,VIB-Y,VIB-Z,SPINDLE LOAD,SPINDLE COMMAND SPEED,SPINDLE ACTUAL SPEED,SPINDLE DIRECTION,FEED SPEED,FEED OVERRIDE,FEED ACTUAL SPEED,DI_CUT,JOG OVERRIDE,RAPID OVERRIDE,FEED AXIS STATUS,RELATIVE1,RELATIVE2,RELATIVE3,RELATIVE4,RELATIVE5,RELATIVE6,RELATIVE7,RELATIVE8,ABSOLUTE1,ABSOLUTE2,ABSOLUTE3,ABSOLUTE4,ABSOLUTE5,ABSOLUTE6,ABSOLUTE7,ABSOLUTE8,MACHINE1,MACHINE2,MACHINE3,MACHINE4,MACHINE5,MACHINE6,MACHINE7,MACHINE8,DISTANCE1,DISTANCE2,DISTANCE3,DISTANCE4,DISTANCE5,DISTANCE6,DISTANCE7,DISTANCE8,LOAD1,LOAD2,LOAD3,LOAD4,LOAD5,LOAD6,LOAD7,LOAD8,NC MODE,NC STATUS,SPINDLE POT,SPINDLE PTN,MAIN PROGRAM,EXEC PROGRAM,SEQ NUMBER,MAIN COMMENT,MACHINE ALARM,MACHINE WARNING,EXEC BLOCK,BLOCK COUNTER,SPINDLE FTN,SPINDLE ITN,EMERGENCY,ADDITIONAL INCYCLE STATUS,CUTTING REMOVAL AMOUNT,SPINDLE OVERRIDE,MSPINDLE LOAD
"2019/08/12 09:00:02:636","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.85","4000","4000","CW","432","100","14.91","1","50.00","100","01000100","-5.92323","-43.59709","-30.67380","5400.0000","0.0003","-43.59902","-30.67395","0.0000","71.07086","22.75420","0.80986","0.0000","0.0000","-43.59902","0.93000","0.0000","-5.92330","-43.59902","-30.67384","0.0000","0.0000","-43.59902","-30.67384","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","30","29","44","-3","0","29","39","0","MEMORY","START","22","75025019","2712","2003","69184","68A314071 2012 -2712 OP2","0","0","N69184 Z0.93000 F432. ","18281","0","0","0","-1","","100",""
"2019/08/12 09:00:05:655","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.72","4000","4000","CW","72","100","72.00","1","50.00","100","00000011","-1.67149","-42.97732","-30.76392","5400.0000","0.0003","-42.97925","-30.76407","0.0000","75.31063","23.38899","0.68000","0.0000","0.0000","-42.96423","0.68000","0.0000","-1.67156","-42.97925","-30.76396","0.0000","0.0000","-42.97925","-30.76396","0.0000","-0.11021","0.13820","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","32","48","6","-4","-1","48","5","0","MEMORY","START","22","75025019","2712","2003","69190","68A314071 2012 -2712 OP2","0","0","N69190 Y22.80038 F144. ","18287","0","0","0","-1","","100",""
"2019/08/12 09:00:08:640","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.48","4000","4000","CW","432","100","240.32","0","50.00","100","00000011","0.04141","-43.44626","-27.14392","5400.0000","0.0003","-43.44819","-27.14407","0.0000","77.03550","22.90503","4.30000","0.0000","0.0000","-43.44819","4.13202","0.0000","0.04134","-43.44819","-27.14396","0.0000","0.0000","-43.44819","-27.14396","0.0000","0.00000","0.00000","-3.37000","0.0000","0.0000","0.00000","0.00000","0.0000","77","23","-6","-4","-1","24","-5","1","MEMORY","START","22","75025019","2712","2003","69212","68A314071 2012 -2712 OP2","0","0","N69212 Z0.93000 ","18309","0","0","0","-1","","100",""
"2019/08/12 09:00:11:655","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.56","4000","4000","CW","432","100","21.43","0","50.00","100","00000011","-0.57742","-43.32815","-27.14392","5400.0000","0.0003","-43.33007","-27.14407","0.0000","76.41667","23.02315","4.30000","0.0000","0.0000","-43.33007","4.30000","0.0000","-0.57749","-43.33007","-27.14396","0.0000","0.0000","-43.33007","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","199","150","0","-4","0","150","-4","0","MEMORY","START","22","75025019","2712","2003","69227","68A314071 2012 -2712 OP2","0","0","N69228 Z0.93000 ","18325","0","0","0","-1","","100",""
"2019/08/12 09:00:14:636","28.6","","","26.8","26.4","","","0.1","0.1","0.0","1.70","4000","4000","CW","432","100","66.31","1","50.00","100","01000100","-1.66359","-41.63755","-30.53660","5400.0000","0.0003","-41.63948","-30.53675","0.0000","75.33050","24.71374","0.92194","0.0000","0.0000","-41.63948","0.93000","0.0000","-1.66366","-41.63948","-30.53664","0.0000","0.0000","-41.63948","-30.53664","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-6","33","23","-4","3","33","22","-3","MEMORY","START","22","75025019","2712","2003","69253","68A314071 2012 -2712 OP2","0","0","N69253 Z0.93000 F432. ","18351","0","0","0","-1","","100",""
"2019/08/12 09:00:17:643","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.80","4000","3999","CW","144","100","56.17","1","50.00","100","00000011","-0.45170","-41.27822","-30.76392","5400.0000","0.0003","-41.28014","-30.76407","0.0000","76.54239","25.04760","0.68000","0.0000","0.0000","-41.30562","0.68000","0.0000","-0.45177","-41.28014","-30.76396","0.0000","0.0000","-41.28014","-30.76396","0.0000","0.00000","-0.46506","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-25","-4","7","-4","6","-4","2","-6","MEMORY","START","22","75025019","2712","2003","69269","68A314071 2012 -2712 OP2","0","0","N69269 Z0.93000 F432. ","18366","0","0","0","-1","","99.9",""
"2019/08/12 09:00:20:631","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.68","4000","4000","CW","432","100","223.67","0","50.00","100","01000100","4.18829","-41.83770","-30.51788","5400.0000","0.0003","-41.83963","-30.51803","0.0000","81.18238","24.51359","0.92605","0.0000","0.0000","-41.83963","0.87240","0.0000","4.18822","-41.83963","-30.51791","0.0000","0.0000","-41.83963","-30.51791","0.0000","0.00000","0.00000","-0.24605","0.0000","0.0000","0.00000","0.00000","0.0000","-12","24","12","-4","3","24","15","-2","MEMORY","START","22","75025019","2712","2003","69274","68A314071 2012 -2712 OP2","0","0","N69274 X81.67549 ","18371","0","0","0","-1","","100",""
"2019/08/12 09:00:23:656","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.54","4000","3999","CW","432","100","18.08","0","50.00","100","01000100","6.47479","-41.79317","-27.57301","5400.0000","0.0003","-41.79510","-27.57316","0.0000","83.46888","24.55812","3.87091","0.0000","0.0000","-41.79510","1.86430","0.0000","6.47472","-41.79510","-27.57305","0.0000","0.0000","-41.79510","-27.57305","0.0000","0.00000","0.00000","-2.94091","0.0000","0.0000","0.00000","0.00000","0.0000","-11","35","-195","-4","0","35","-193","-1","MEMORY","START","22","75025019","2712","2003","69288","68A314071 2012 -2712 OP2","0","0","N69288 Z0.93000 ","18385","0","0","0","-1","","99.9",""
"2019/08/12 09:00:26:647","28.6","","","26.8","26.5","","","0.0","0.0","0.0","2.06","4000","3999","CW","432","100","349.92","0","50.00","100","01000100","5.68951","-41.88720","-29.44815","5400.0000","0.0003","-41.88913","-29.44830","0.0000","82.68360","24.46409","2.24264","0.0000","0.0000","-41.88913","4.30000","0.0000","5.68944","-41.88913","-29.44819","0.0000","0.0000","-41.88913","-29.44819","0.0000","0.00000","0.00000","2.30423","0.0000","0.0000","0.00000","0.00000","0.0000","16","28","167","-4","3","28","170","-3","MEMORY","START","22","75025019","2712","2003","69306","68A314071 2012 -2712 OP2","0","0","N69306 G00 Z4.30000 ","18403","0","0","0","-1","","99.9",""
"2019/08/12 09:00:29:644","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.85","4000","4000","CW","432","100","96.44","1","50.00","100","01000100","5.78334","-43.78542","-30.51418","5400.0000","0.0003","-43.78735","-30.51434","0.0000","82.77743","22.56587","0.93000","0.0000","0.0000","-43.78735","0.93000","0.0000","5.78327","-43.78735","-30.51422","0.0000","0.0000","-43.78735","-30.51422","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-12","28","-17","-4","3","28","-17","-4","MEMORY","START","22","75025019","2712","2003","69322","68A314071 2012 -2712 OP2","0","0","N69322 G00 Z4.30000 ","18419","0","0","0","-1","","100",""
"2019/08/12 09:00:32:656","28.6","","","26.8","26.4","","","0.0","0.0","0.0","2.23","4000","3999","CW","432","100","120.25","1","50.00","100","01000111","4.66312","-43.49254","-30.76392","5400.0000","0.0003","-43.49447","-30.76407","0.0000","81.55738","22.85875","0.68000","0.0000","0.0000","-43.49447","0.82400","0.0000","4.66305","-43.49447","-30.76396","0.0000","0.0000","-43.49447","-30.76396","0.0000","0.00000","0.00000","0.25000","0.0000","0.0000","0.00000","0.00000","0.0000","0","0","5","-4","0","0","0","0","MEMORY","START","22","75025019","2712","2003","69338","68A314071 2012 -2712 OP2","0","0","N69338 Z0.93000 F432. ","18435","0","0","0","-1","","99.9",""
"2019/08/12 09:00:35:656","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.89","4000","3999","CW","72","100","10.84","1","50.00","100","01000100","11.52039","-43.59512","-30.60207","5400.0000","0.0003","-43.59705","-30.60222","0.0000","88.51448","22.75617","0.84185","0.0000","0.0000","-43.59705","0.69000","0.0000","11.52032","-43.59705","-30.60211","0.0000","0.0000","-43.59705","-30.60211","0.0000","0.00000","0.00000","-0.16185","0.0000","0.0000","0.00000","0.00000","0.0000","-16","25","-50","-4","0","26","-48","0","MEMORY","START","22","75025019","2712","2003","69343","68A314071 2012 -2712 OP2","0","0","N69343 X88.49860 Y22.26331 ","18440","0","0","0","-1","","99.9",""
"2019/08/12 09:00:38:648","28.6","","","26.8","26.4","","","0.0","0.0","0.0","1.46","4000","4000","CW","432","100","27.77","0","50.00","100","01000100","13.10306","-43.72469","-27.22709","5400.0000","0.0003","-43.72662","-27.22724","0.0000","90.09715","22.62660","4.21683","0.0000","0.0000","-43.72662","3.29213","0.0000","13.10299","-43.72662","-27.22713","0.0000","0.0000","-43.72662","-27.22713","0.0000","0.00000","0.00000","-3.28683","0.0000","0.0000","0.00000","0.00000","0.0000","-9","38","-71","-4","-1","38","-70","0","MEMORY","START","22","75025019","2712","2003","69358","68A314071 2012 -2712 OP2","0","0","N69358 Z0.93000 ","18455","0","0","0","-1","","100",""
"2019/08/12 09:00:41:665","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.51","4000","4000","CW","432","100","22.42","0","50.00","100","00000011","12.69348","-43.81889","-27.14392","5400.0000","0.0003","-43.82081","-27.14407","0.0000","89.59913","22.64426","4.30000","0.0000","0.0000","-43.70896","4.30000","0.0000","12.69341","-43.82081","-27.14396","0.0000","0.0000","-43.82081","-27.14396","0.0000","-1.46664","1.85508","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","170","122","2","-4","0","122","-1","1","MEMORY","START","22","75025019","2712","2003","69374","68A314071 2012 -2712 OP2","0","0","N69374 X88.22093 Y24.38749 ","18471","0","0","0","-1","","100",""
"2019/08/12 09:00:44:652","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.65","4000","4000","CW","432","100","122.80","0","50.00","100","01000100","11.57812","-41.50628","-29.68274","5400.0000","0.0003","-41.50821","-29.68289","0.0000","88.57221","24.84501","1.91584","0.0000","0.0000","-41.50821","4.03761","0.0000","11.57805","-41.50821","-29.68278","0.0000","0.0000","-41.50821","-29.68278","0.0000","0.00000","0.00000","2.53882","0.0000","0.0000","0.00000","0.00000","0.0000","-13","31","203","-3","0","31","198","0","MEMORY","START","22","75025019","2712","2003","69389","68A314071 2012 -2712 OP2","0","0","N69389 G00 Z4.30000 ","18486","0","0","0","-1","","100",""
"2019/08/12 09:00:47:655","28.6","","","26.8","26.5","","","0.0","0.1","0.0","1.99","4000","4000","CW","432","100","47.10","1","50.00","100","01000100","12.72806","-42.07479","-30.67551","5400.0000","0.0003","-42.07672","-30.67566","0.0000","89.72215","24.27650","0.76841","0.0000","0.0000","-42.07672","0.93000","0.0000","12.72799","-42.07672","-30.67555","0.0000","0.0000","-42.07672","-30.67555","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-34","31","41","-2","3","31","35","-4","MEMORY","START","22","75025019","2712","2003","69406","68A314071 2012 -2712 OP2","0","0","N69406 Z0.93000 F432. ","18503","0","0","0","-1","","100",""
"2019/08/12 09:00:50:647","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.83","4000","4000","CW","144","100","72.00","1","50.00","100","00000011","16.07839","-42.05733","-30.76392","5400.0000","0.0003","-42.05926","-30.76407","0.0000","93.08304","24.29396","0.68000","0.0000","0.0000","-42.05926","0.68000","0.0000","16.07832","-42.05926","-30.76396","0.0000","0.0000","-42.05926","-30.76396","0.0000","0.00000","0.33595","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-12","29","6","-3","4","29","4","-4","MEMORY","START","22","75025019","2712","2003","69421","68A314071 2012 -2712 OP2","0","0","N69413 Y24.70112 ","18518","0","0","0","-1","","100",""
"2019/08/12 09:00:53:648","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.91","4000","3999","CW","72","100","49.10","1","50.00","100","00000011","17.18595","-41.99152","-30.76392","5400.0000","0.0003","-41.99344","-30.76407","0.0000","94.18076","24.38687","0.68000","0.0000","0.0000","-41.96635","0.68000","0.0000","17.18588","-41.99344","-30.76396","0.0000","0.0000","-41.99344","-30.76396","0.0000","0.01240","0.46607","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","12","34","12","-3","2","34","13","-3","MEMORY","START","22","75025019","2712","2003","69428","68A314071 2012 -2712 OP2","0","0","N69428 X94.12879 Y24.82754 F144. ","18525","0","0","0","-1","","99.9",""
"2019/08/12 09:00:56:652","28.6","","","26.8","26.4","","","0.0","0.0","0.1","1.58","4000","4000","CW","432","100","380.37","0","50.00","100","01000100","17.45970","-43.71174","-28.87620","5400.0000","0.0003","-43.71367","-28.87636","0.0000","94.45379","22.63955","2.39974","0.0000","0.0000","-43.71367","0.93000","0.0000","17.45963","-43.71367","-28.87624","0.0000","0.0000","-43.71367","-28.87624","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-8","27","-76","-3","3","27","-79","-3","MEMORY","START","22","75025019","2712","2003","69443","68A314071 2012 -2712 OP2","0","0","N69443 G01 Z0.68000 F72. ","18540","0","0","0","-1","","100",""
"2019/08/12 09:00:59:656","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.51","4000","3999","CW","432","100","235.74","0","50.00","100","00000011","15.86801","-43.52964","-27.14392","5400.0000","0.0003","-43.53156","-27.14407","0.0000","92.86210","22.82166","4.30000","0.0000","0.0000","-43.53156","4.30000","0.0000","15.86794","-43.53156","-27.14396","0.0000","0.0000","-43.53156","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-71","26","-6","-3","2","27","-5","-2","MEMORY","START","22","75025019","2712","2003","69459","68A314071 2012 -2712 OP2","0","0","N69459 Z0.93000 ","18556","0","0","0","-1","","99.9",""
"2019/08/12 09:01:02:648","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.95","4000","3999","CW","432","100","629.83","0","50.00","100","01000100","15.97084","-43.73457","-27.33499","5400.0000","0.0003","-43.73650","-27.33514","0.0000","92.96493","22.61672","4.10893","0.0000","0.0000","-43.73650","4.30000","0.0000","15.97077","-43.73650","-27.33503","0.0000","0.0000","-43.73650","-27.33503","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-18","36","-104","-4","0","36","-108","0","MEMORY","START","22","75025019","2712","2003","69474","68A314071 2012 -2712 OP2","0","0","N69474 X95.63368 Y22.81363 ","18571","0","0","0","-1","","99.9",""
"2019/08/12 09:01:05:656","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.85","4000","4000","CW","432","100","86.27","1","50.00","100","01000100","18.73039","-43.73931","-30.51392","5400.0000","0.0003","-43.74124","-30.51407","0.0000","95.72448","22.61198","0.93000","0.0000","0.0000","-43.74124","0.93000","0.0000","18.73032","-43.74124","-30.51396","0.0000","0.0000","-43.74124","-30.51396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","38","-19","-4","-1","38","-20","1","MEMORY","START","22","75025019","2712","2003","69490","68A314071 2012 -2712 OP2","0","0","N69490 G00 Z4.30000 ","18587","0","0","0","-1","","100",""
"2019/08/12 09:01:08:652","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.78","4000","4000","CW","144","100","104.37","1","50.00","100","00000011","19.75318","-44.06588","-30.76392","5400.0000","0.0003","-44.06781","-30.76407","0.0000","96.76755","22.28025","0.68000","0.0000","0.0000","-44.07297","0.68000","0.0000","19.75311","-44.06781","-30.76396","0.0000","0.0000","-44.06781","-30.76396","0.0000","0.11369","0.10546","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-6","59","7","-3","0","59","3","1","MEMORY","START","22","75025019","2712","2003","69505","68A314071 2012 -2712 OP2","0","0","N69504 X96.86096 Y22.39087 ","18602","0","0","0","-1","","100",""
"2019/08/12 09:01:11:672","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.66","4000","4000","CW","144","100","72.00","1","50.00","100","00000011","18.79266","-42.18162","-30.76392","5400.0000","0.0003","-42.18355","-30.76407","0.0000","95.84259","24.16967","0.68000","0.0000","0.0000","-42.18355","0.68000","0.0000","18.79259","-42.18355","-30.76396","0.0000","0.0000","-42.18355","-30.76396","0.0000","0.00000","0.37193","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-21","31","7","-3","0","31","5","0","MEMORY","START","22","75025019","2712","2003","69520","68A314071 2012 -2712 OP2","0","0","N69511 Y24.54160 F144. ","18617","0","0","0","-1","","100",""
"2019/08/12 09:01:14:648","28.6","","","26.8","26.5","","","0.0","0.0","0.0","2.03","4000","3999","CW","72","100","71.83","1","50.00","100","01000111","19.92885","-42.03094","-30.74908","5400.0000","0.0003","-42.03287","-30.74923","0.0000","96.92294","24.32035","0.68000","0.0000","0.0000","-42.03287","0.68000","0.0000","19.92878","-42.03287","-30.74912","0.0000","0.0000","-42.03287","-30.74912","0.0000","0.01643","0.49283","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","12","32","-12","-3","-1","32","-12","1","MEMORY","START","22","75025019","2712","2003","69527","68A314071 2012 -2712 OP2","0","0","N69527 X96.93937 Y24.81318 ","18624","0","0","0","-1","","99.9",""
"2019/08/12 09:01:17:656","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.53","4000","3999","CW","432","100","629.98","0","50.00","100","00000011","23.94012","-42.14907","-27.14392","5400.0000","0.0003","-42.15099","-27.14407","0.0000","101.18109","24.19887","4.30000","0.0000","0.0000","-42.15435","4.30000","0.0000","23.94005","-42.15099","-27.14396","0.0000","0.0000","-42.15099","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-44","17","-6","-3","3","17","-4","-2","MEMORY","START","22","75025019","2712","2003","69542","68A314071 2012 -2712 OP2","0","0","N69542 Z0.93000 ","18639","0","0","0","-1","","99.9",""
"2019/08/12 09:01:20:652","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.72","4000","4000","CW","432","100","627.02","0","50.00","100","01000100","25.83938","-41.85356","-27.82047","5400.0000","0.0003","-41.85549","-27.82062","0.0000","102.83347","24.49773","3.81955","0.0000","0.0000","-41.85549","4.30000","0.0000","25.83931","-41.85549","-27.82051","0.0000","0.0000","-41.85549","-27.82051","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-3","30","-2","-3","3","30","-2","-3","MEMORY","START","22","75025019","2712","2003","69557","68A314071 2012 -2712 OP2","0","0","N69557 X102.73219 Y22.43018 ","18654","0","0","0","-1","","100",""
"2019/08/12 09:01:23:660","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.80","4000","4000","CW","432","100","0.00","1","50.00","100","00000000","25.83983","-44.28475","-30.51392","5400.0000","0.0003","-44.28668","-30.51407","0.0000","102.83392","22.06654","0.93000","0.0000","0.0000","-44.28668","0.93000","0.0000","25.83976","-44.28668","-30.51396","0.0000","0.0000","-44.28668","-30.51396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-10","38","2","-3","3","38","0","-3","MEMORY","START","22","75025019","2712","2003","69572","68A314071 2012 -2712 OP2","0","0","N69572 G00 Z4.30000 ","18669","0","0","0","-1","","100",""
"2019/08/12 09:01:26:664","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.68","4000","4000","CW","72","100","41.28","1","50.00","100","00000001","34.81456","-44.62090","-30.76392","5400.0000","0.0003","-44.62283","-30.76407","0.0000","111.80865","21.73039","0.68000","0.0000","0.0000","-44.62283","0.68000","0.0000","34.81449","-44.62283","-30.76396","0.0000","0.0000","-44.62283","-30.76396","0.0000","-0.30465","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","35","33","3","-3","2","33","3","-2","MEMORY","START","22","75025019","2712","2003","69578","68A314071 2012 -2712 OP2","0","0","N69578 Y21.58612 F108. ","18676","0","0","0","-1","","100",""
"2019/08/12 09:01:29:672","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.87","4000","3999","CW","72","100","71.99","1","50.00","100","01000111","35.29322","-42.52115","-30.75309","5400.0000","0.0003","-42.52308","-30.75325","0.0000","112.28731","23.83014","0.68000","0.0000","0.0000","-42.52308","0.68000","0.0000","35.29315","-42.52308","-30.75313","0.0000","0.0000","-42.52308","-30.75313","0.0000","-0.08208","0.48623","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","14","31","-9","-2","1","31","-9","-2","MEMORY","START","22","75025019","2712","2003","69592","68A314071 2012 -2712 OP2","0","0","N69592 X112.20523 Y24.31637 ","18689","0","0","0","-1","","99.9",""
"2019/08/12 09:01:32:661","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.64","4000","4000","CW","432","100","603.52","0","50.00","100","00000011","37.36818","-42.71333","-27.14392","5400.0000","0.0003","-42.71525","-27.14407","0.0000","114.61424","23.63113","4.30000","0.0000","0.0000","-42.72209","4.30000","0.0000","37.36811","-42.71525","-27.14396","0.0000","0.0000","-42.71525","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-41","17","-5","-4","4","17","-6","-4","MEMORY","START","22","75025019","2712","2003","69614","68A314071 2012 -2712 OP2","0","0","N69614 X116.53502 Y23.57900 ","18711","0","0","0","-1","","100",""
"2019/08/12 09:01:35:664","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.75","4000","4000","CW","432","100","227.32","0","50.00","100","01000100","39.87337","-42.33831","-29.44815","5400.0000","0.0003","-42.34024","-29.44830","0.0000","116.86746","24.01298","2.15945","0.0000","0.0000","-42.34024","4.28958","0.0000","39.87330","-42.34024","-29.44819","0.0000","0.0000","-42.34024","-29.44819","0.0000","0.00000","0.00000","2.30423","0.0000","0.0000","0.00000","0.00000","0.0000","-1","28","167","-3","1","29","169","-2","MEMORY","START","22","75025019","2712","2003","69630","68A314071 2012 -2712 OP2","0","0","N69630 G00 Z4.30000 ","18727","0","0","0","-1","","100",""
"2019/08/12 09:01:38:664","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.85","4000","4000","CW","432","100","56.92","1","50.00","100","01000100","39.91593","-44.86507","-30.51250","5400.0000","0.0003","-44.86700","-30.51265","0.0000","116.91002","21.48622","0.93142","0.0000","0.0000","-44.86700","1.09798","0.0000","39.91586","-44.86700","-30.51254","0.0000","0.0000","-44.86700","-30.51254","0.0000","0.00000","0.00000","3.36858","0.0000","0.0000","0.00000","0.00000","0.0000","1","35","3","-3","0","35","0","0","MEMORY","START","22","75025019","2712","2003","69647","68A314071 2012 -2712 OP2","0","0","N69647 G00 Z4.30000 ","18744","0","0","0","-1","","100",""
"2019/08/12 09:01:41:672","28.6","","","26.8","26.5","","","0.0","0.0","0.0","1.69","4000","4000","CW","144","100","72.00","1","50.00","100","00000011","47.24908","-45.19696","-30.76392","5400.0000","0.0003","-45.19889","-30.76407","0.0000","124.22317","21.15433","0.68000","0.0000","0.0000","-45.19889","0.68000","0.0000","47.24901","-45.19889","-30.76396","0.0000","0.0000","-45.19889","-30.76396","0.0000","0.00000","-0.09135","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","20","32","6","-3","0","33","4","0","MEMORY","START","22","75025019","2712","2003","69660","68A314071 2012 -2712 OP2","0","0","N69656 X124.22196 Y21.03139 ","18757","0","0","0","-1","","100",""
"2019/08/12 09:01:44:673","28.6","","","26.9","26.5","","","0.0","0.0","0.0","2.00","4000","3999","CW","72","100","44.76","1","50.00","100","00000011","47.41489","-42.85442","-30.76392","5400.0000","0.0003","-42.85635","-30.76407","0.0000","124.41058","23.52563","0.68000","0.0000","0.0000","-42.82759","0.68000","0.0000","47.41482","-42.85635","-30.76396","0.0000","0.0000","-42.85635","-30.76396","0.0000","0.02015","0.36175","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-37","74","-1","-2","0","75","-1","0","MEMORY","START","22","75025019","2712","2003","69667","68A314071 2012 -2712 OP2","0","0","N69665 X124.42913 Y23.85862 ","18764","0","0","0","-1","","99.9",""
"2019/08/12 09:01:47:664","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.57","4000","3999","CW","432","100","271.23","0","50.00","100","00000011","52.66325","-43.24151","-27.14392","5400.0000","0.0003","-43.24344","-27.14407","0.0000","129.65741","23.10978","4.29993","0.0000","0.0000","-43.24344","4.13202","0.0000","52.66318","-43.24344","-27.14396","0.0000","0.0000","-43.24344","-27.14396","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","89","24","-2","-2","4","24","2","-4","MEMORY","START","22","75025019","2712","2003","69680","68A314071 2012 -2712 OP2","0","0","N69680 Z0.93000 ","18777","0","0","0","-1","","99.9",""
"2019/08/12 09:01:50:672","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.67","4000","4000","CW","432","100","195.22","0","50.00","100","00000011","52.93656","-42.92115","-27.14392","5400.0000","0.0003","-42.92307","-27.14407","0.0000","129.93068","23.42638","4.30000","0.0000","0.0000","-42.92684","4.30000","0.0000","52.93649","-42.92307","-27.14396","0.0000","0.0000","-42.92307","-27.14396","0.0000","0.01547","-2.28807","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-13","35","-41","-1","2","35","-48","-2","MEMORY","START","22","75025019","2712","2003","69695","68A314071 2012 -2712 OP2","0","0","N69695 X129.94612 Y21.14208 ","18792","0","0","0","-1","","100",""
"2019/08/12 09:01:53:671","28.6","","","26.9","26.5","","","0.0","0.0","0.0","1.87","4000","3999","CW","432","100","489.80","0","50.00","100","01000100","53.03832","-45.53714","-28.28070","5400.0000","0.0003","-45.53907","-28.28086","0.0000","130.03241","20.81415","3.16322","0.0000","0.0000","-45.53907","4.30000","0.0000","53.03825","-45.53907","-28.28074","0.0000","0.0000","-45.53907","-28.28074","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-11","30","29","-2","1","30","28","-2","MEMORY","START","22","75025019","2712","2003","69711","68A314071 2012 -2712 OP2","0","0","N69711 X123.03125 Y21.58711 ","18808","0","0","0","-1","","99.9",""
