DATE,MOTOR COIL,FRONT IN,REAR_IN,FRONT OUT,REAR OUT,MACHINE TEMP,VIBRATION,VIB-X,VIB-Y,VIB-Z,SPINDLE LOAD,SPINDLE COMMAND SPEED,SPINDLE ACTUAL SPEED,SPINDLE DIRECTION,FEED SPEED,FEED OVERRIDE,FEED ACTUAL SPEED,DI_CUT,JOG OVERRIDE,RAPID OVERRIDE,FEED AXIS STATUS,RELATIVE1,RELATIVE2,RELATIVE3,RELATIVE4,RELATIVE5,RELATIVE6,RELATIVE7,RELATIVE8,ABSOLUTE1,ABSOLUTE2,ABSOLUTE3,ABSOLUTE4,ABSOLUTE5,ABSOLUTE6,ABSOLUTE7,ABSOLUTE8,MACHINE1,MACHINE2,MACHINE3,MACHINE4,MACHINE5,MACHINE6,MACHINE7,MACHINE8,DISTANCE1,DISTANCE2,DISTANCE3,DISTANCE4,DISTANCE5,DISTANCE6,DISTANCE7,DISTANCE8,LOAD1,LOAD2,LOAD3,LOAD4,LOAD5,LOAD6,LOAD7,LOAD8,NC MODE,NC STATUS,SPINDLE POT,SPINDLE PTN,MAIN PROGRAM,EXEC PROGRAM,SEQ NUMBER,MAIN COMMENT,MACHINE ALARM,MACHINE WARNING,EXEC BLOCK,BLOCK COUNTER,SPINDLE FTN,SPINDLE ITN,EMERGENCY,ADDITIONAL INCYCLE STATUS,CUTTING REMOVAL AMOUNT,SPINDLE OVERRIDE,MSPINDLE LOAD
"2019/08/01 06:16:28:314","21.6","","","21.3","21.3","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","11","22","-11","-11","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:31:307","21.6","","","21.3","21.3","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","11","22","-11","-11","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:34:298","21.6","","","21.3","21.3","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","11","22","-11","-12","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:37:323","21.6","","","21.3","21.3","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","5","12","22","-12","-12","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:40:314","21.6","","","21.3","21.3","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","12","22","-11","-12","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:43:307","21.6","","","21.3","21.3","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","12","22","-11","-12","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:46:322","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","12","21","-12","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:49:324","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","12","22","-12","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:52:314","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","21","17","6","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:55:307","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:16:58:322","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-12","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:01:306","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:04:322","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:07:323","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:10:322","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","21","17","6","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:13:323","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","12","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:16:314","21.6","","","21.3","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","6","14","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:19:323","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","14","21","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:22:316","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","5","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:25:330","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:28:314","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:31:322","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","5","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:34:330","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:37:324","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:40:314","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:43:323","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","6","14","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:46:331","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","6","14","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:49:331","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","16","5","13","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:52:338","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","16","5","14","22","-12","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:55:331","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","14","22","-11","-13","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:17:58:331","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:01:324","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:04:332","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:07:323","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:10:331","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","-1","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:13:339","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","5","13","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:16:332","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:19:323","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
"2019/08/01 06:18:22:332","21.6","","","21.4","21.4","","","0.0","0.0","0.0","0.00","4000","0","STOP","39","100","0.00","0","50.00","100","00000000","3.97441","-40.69791","-0.00002","10080.0004","0.0000","-40.70165","-0.00003","0.0000","80.96843","25.65157","38.87097","0.0000","0.0000","-40.70165","0.00000","0.0000","3.97427","-40.70165","0.00000","0.0000","0.0000","-40.70165","0.00000","0.0000","0.00000","0.00000","0.00000","0.0000","0.0000","0.00000","0.00000","0.0000","0","22","17","6","14","22","-11","-14","MEMORY","STOP","3","2013","4012","4005","9002","68A314071 2011 -2012 OP4","0","161005","N9003 G43.4 H1 ","100","2013","0","0","-1","","0",""
